"month_year","sampleid","roost_site","processing_date","bat_species","bat_sex","bat_age_class","bat_weight_g","bat_forearm_mm","meglastreblidae","bat_flies","mass_forearm_residual","mean_Hday","lag_temp","lag_precip"
2019-09-01,"MIZ496","Maromizaha_Rmad",2019-09-18,"Rousettus madagascariensis","male","A",70,70.4,2,1,6.904936679,57.11576,18.78387,0.065066256
2019-09-01,"MIZ495","Maromizaha_Rmad",2019-09-18,"Rousettus madagascariensis","male","A",75,72.1,0,2,9.119585176,57.11576,18.78387,0.065066256
2019-09-01,"MIZ506","Maromizaha_Rmad",2019-09-18,"Rousettus madagascariensis","male","A",67,69.4,3,13,5.518177341,57.11576,18.78387,0.065066256
2019-09-01,"MIZ510","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",61,69.6,0,0,-0.80297402,57.11576,18.78387,0.065066256
2019-09-01,"MIZ517","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",71,73,0,3,3.623215758,57.11576,18.78387,0.065066256
2019-09-01,"MIZ513","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",68,71.6,0,3,2.94439554,57.11576,18.78387,0.065066256
2019-09-01,"MIZ518","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",70,70,0,1,7.552477288,57.11576,18.78387,0.065066256
2019-09-01,"MIZ516","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","female","NL",55,74,0,2,-5.088847895,57.11576,18.78387,0.065066256
2019-09-01,"MIZ511","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",70,67.7,0,0,11.21767333,57.11576,18.78387,0.065066256
2019-09-01,"MIZ519","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",63,72,0,7,-2.715080655,57.11576,18.78387,0.065066256
2019-09-01,"MIZ494","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",60,58.8,0,1,14.45644769,57.11576,18.78387,0.065066256
2019-09-01,"MIZ509","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",70,65.5,1,3,14.63036937,57.11576,18.78387,0.065066256
2019-09-01,"MIZ508","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",55,69.4,0,2,-6.481822659,57.11576,18.78387,0.065066256
2019-09-01,"MIZ507","Maromizaha_Rmad",2019-09-19,"Rousettus madagascariensis","male","A",65,72,1,1,-0.715080655,57.11576,18.78387,0.065066256
2019-10-01,"MIZ528","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",68,74.8,0,2,-2.414568042,53.29573,19.66894,0.0667356
2019-10-01,"MIZ532","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",70,72.7,0,9,3.123676924,53.29573,19.66894,0.0667356
2019-10-01,"MIZ536","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",68,69.7,0,15,6.036169476,53.29573,19.66894,0.0667356
2019-10-01,"MIZ524","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",56,69,0,4,1.988567254,53.29573,19.66894,0.0667356
2019-10-01,"MIZ521","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",55,68.8,1,1,1.227001572,53.29573,19.66894,0.0667356
2019-10-01,"MIZ531","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",45,65.5,0,3,-4.891626788,53.29573,19.66894,0.0667356
2019-10-01,"MIZ530","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",65,71.2,0,5,0.600892608,53.29573,19.66894,0.0667356
2019-10-01,"MIZ538","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",68,67.8,0,12,9.060382403,53.29573,19.66894,0.0667356
2019-10-01,"MIZ543","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","female","NL",60,71.8,4,16,2.612644853,53.29573,19.66894,0.0667356
2019-10-01,"MIZ539","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",62,71.3,1,2,-2.562952193,53.29573,19.66894,0.0667356
2019-10-01,"MIZ542","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",66,71.7,0,2,0.779805661,53.29573,19.66894,0.0667356
2019-10-01,"MIZ548","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",65,70.5,0,4,16.46507286,53.29573,19.66894,0.0667356
2019-10-01,"MIZ548","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",65,70.5,0,4,1.742584419,53.29573,19.66894,0.0667356
2019-10-01,"MIZ541","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",45,68.5,3,1,-15.04591882,53.29573,19.66894,0.0667356
2019-10-01,"MIZ549","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",68,51.9,2,9,12.87512583,53.29573,19.66894,0.0667356
2019-10-01,"MIZ549","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",68,51.9,2,9,31.66855709,53.29573,19.66894,0.0667356
2019-10-01,"MIZ546","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",60,70.1,1,2,-2.609127499,53.29573,19.66894,0.0667356
2019-10-01,"MIZ545","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",75,69.8,1,4,0.612644853,53.29573,19.66894,0.0667356
2019-10-01,"MIZ545","Maromizaha_Rmad",2019-10-16,"Rousettus madagascariensis","male","A",75,69.8,1,4,12.87512583,53.29573,19.66894,0.0667356
2019-10-01,"MIZ537","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",60,70.5,2,6,-3.257415581,53.29573,19.66894,0.0667356
2019-10-01,"MIZ527","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",67,71.4,0,4,2.273016662,53.29573,19.66894,0.0667356
2019-10-01,"MIZ534","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",NA,69.8,1,10,NA,53.29573,19.66894,0.0667356
2019-10-01,"MIZ522","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",55,72.2,0,9,-2.875352194,53.29573,19.66894,0.0667356
2019-10-01,"MIZ535","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","male","A",70,72.6,0,3,3.290126061,53.29573,19.66894,0.0667356
2019-10-01,"MIZ529","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",44.5,69.9,1,2,-10.58886636,53.29573,19.66894,0.0667356
2019-10-01,"MIZ520","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",55,65,0,1,5.687692427,53.29573,19.66894,0.0667356
2019-10-01,"MIZ526","Maromizaha_Rmad",2019-10-15,"Rousettus madagascariensis","female","NL",69,67.5,0,2,16.76795306,53.29573,19.66894,0.0667356
2019-11-01,"MIZ544","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",120,73.1,0,1,52.45602428,60.86359,21.79132,0.02840976
2019-11-01,"MIZ554","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","female","P",67,70.7,0,9,10.94728824,60.86359,21.79132,0.02840976
2019-11-01,"MIZ557","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",67,75.7,0,9,-4.955913201,60.86359,21.79132,0.02840976
2019-11-01,"MIZ545","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","female","NL",58,71.8,0,12,12.87512583,60.86359,21.79132,0.02840976
2019-11-01,"MIZ545","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","female","NL",58,71.8,0,12,0.612644853,60.86359,21.79132,0.02840976
2019-11-01,"MIZ552","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",61,73.6,0,6,-7.382714132,60.86359,21.79132,0.02840976
2019-11-01,"MIZ553","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",67,68.3,0,13,7.271106847,60.86359,21.79132,0.02840976
2019-11-01,"MIZ548","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","female","NL",70,68.6,0,9,16.46507286,60.86359,21.79132,0.02840976
2019-11-01,"MIZ549","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",75,69.8,0,10,31.66855709,60.86359,21.79132,0.02840976
2019-11-01,"MIZ549","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",75,69.8,0,10,12.87512583,60.86359,21.79132,0.02840976
2019-11-01,"MIZ559","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",65,69.8,3,2,2.875125826,60.86359,21.79132,0.02840976
2019-11-01,"MIZ556","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",70,72.4,0,6,3.622467167,60.86359,21.79132,0.02840976
2019-11-01,"MIZ555","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",62,70.8,1,3,-1.745592617,60.86359,21.79132,0.02840976
2019-11-01,"MIZ558","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",66,75.9,1,2,-6.30046218,60.86359,21.79132,0.02840976
2019-11-01,"MIZ547","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",75,69.2,0,4,13.8385795,60.86359,21.79132,0.02840976
2019-11-01,"MIZ550","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",79.5,70.7,0,4,15.91731972,60.86359,21.79132,0.02840976
2019-11-01,"MIZ565","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","female","P",60,66.6,0,3,8.825706937,60.86359,21.79132,0.02840976
2019-11-01,"MIZ561","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",74.5,71.2,0,7,10.10089261,60.86359,21.79132,0.02840976
2019-11-01,"MIZ566","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",64,73.8,1,9,-4.71950641,60.86359,21.79132,0.02840976
2019-11-01,"MIZ563","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",74.5,70.6,2,5,11.08004542,60.86359,21.79132,0.02840976
2019-11-01,"MIZ569","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",65,72.9,0,1,-2.209778276,60.86359,21.79132,0.02840976
2019-11-01,"MIZ564","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",65.5,71.1,0,0,1.264551016,60.86359,21.79132,0.02840976
2019-11-01,"MIZ548","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","female","NL",70,68.6,0,9,1.742584419,60.86359,21.79132,0.02840976
2019-11-01,"MIZ551","Maromizaha_Rmad",2019-11-13,"Rousettus madagascariensis","male","A",65,69.9,0,1,2.71389508,60.86359,21.79132,0.02840976
2019-11-01,"MIZ568","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",67,74.4,2,3,-2.734324854,60.86359,21.79132,0.02840976
2019-11-01,"MIZ560","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",65,70.3,1,17,2.067102147,60.86359,21.79132,0.02840976
2019-11-01,"MIZ567","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",66,75,3,8,-4.755797775,60.86359,21.79132,0.02840976
2019-11-01,"MIZ562","Maromizaha_Rmad",2019-11-14,"Rousettus madagascariensis","male","A",70,66.6,4,5,12.93544187,60.86359,21.79132,0.02840976
2019-12-01,"MIZ574","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",74,65.4,0,2,18.78331859,63.88927,23.27038,0.34100306
2019-12-01,"MIZ572","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",91,73.9,5,18,22.11181973,63.88927,23.27038,0.34100306
2019-12-01,"MIZ589","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",83,71.9,0,2,17.45006751,63.88927,23.27038,0.34100306
2019-12-01,"MIZ578","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",NA,72.6,0,15,NA,63.88927,23.27038,0.34100306
2019-12-01,"MIZ575","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",78,NA,1,6,NA,63.88927,23.27038,0.34100306
2019-12-01,"MIZ579","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",80,73.1,0,7,12.45602428,63.88927,23.27038,0.34100306
2019-12-01,"MIZ586","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",88,75.8,0,14,15.87190441,63.88927,23.27038,0.34100306
2019-12-01,"MIZ580","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",80,73.8,0,14,11.28049359,63.88927,23.27038,0.34100306
2019-12-01,"MIZ584","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",73,71.3,0,7,8.437047807,63.88927,23.27038,0.34100306
2019-12-01,"MIZ587","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",64,69.6,0,0,2.19702598,63.88927,23.27038,0.34100306
2019-12-01,"MIZ581","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",65,69.4,2,10,3.518177341,63.88927,23.27038,0.34100306
2019-12-01,"MIZ585","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",58.5,70.2,0,2,-4.270919229,63.88927,23.27038,0.34100306
2019-12-01,"MIZ588","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",78,70.9,0,1,14.09130845,63.88927,23.27038,0.34100306
2019-12-01,"MIZ576","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",78,76.1,0,3,5.354252247,63.88927,23.27038,0.34100306
2019-12-01,"MIZ573","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",78,68.9,0,4,17.3177771,63.88927,23.27038,0.34100306
2019-12-01,"MIZ595","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",70,71.5,1,14,5.108799224,63.88927,23.27038,0.34100306
2019-12-01,"MIZ597","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",65,69.7,0,9,3.036169476,63.88927,23.27038,0.34100306
2019-12-01,"MIZ591","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",60,70.8,0,1,-3.745592617,63.88927,23.27038,0.34100306
2019-12-01,"MIZ590","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",78,69.3,0,3,16.6784721,63.88927,23.27038,0.34100306
2019-12-01,"MIZ596","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",73,72.6,2,10,6.290126061,63.88927,23.27038,0.34100306
2019-12-01,"MIZ571","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",83,69.4,0,13,21.51817734,63.88927,23.27038,0.34100306
2019-12-01,"MIZ583","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",80,74.2,1,11,10.60468785,63.88927,23.27038,0.34100306
2019-12-01,"MIZ570","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",78,69.8,1,6,15.87512583,63.88927,23.27038,0.34100306
2019-12-01,"MIZ577","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",88,74.1,0,13,18.77391681,63.88927,23.27038,0.34100306
2019-12-01,"MIZ582","Maromizaha_Rmad",2019-12-10,"Rousettus madagascariensis","male","A",74,73.8,0,13,5.28049359,63.88927,23.27038,0.34100306
2019-12-01,"MIZ592","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",69,69.6,0,1,7.19702598,63.88927,23.27038,0.34100306
2019-12-01,"MIZ593","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",62,71.1,0,1,-2.235448984,63.88927,23.27038,0.34100306
2019-12-01,"MIZ594","Maromizaha_Rmad",2019-12-11,"Rousettus madagascariensis","male","A",68,70.4,1,18,4.904936679,63.88927,23.27038,0.34100306
2020-01-01,"MIZ602","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",70,71.5,1,3,5.108799224,NA,NA,NA
2020-01-01,"MIZ609","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",80,72.5,1,9,13.45638949,NA,NA,NA
2020-01-01,"MIZ601","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,70,0,3,12.55247729,NA,NA,NA
2020-01-01,"MIZ611","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",65,68,0,6,5.745236203,NA,NA,NA
2020-01-01,"MIZ627","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","female","NL",68,71.2,0,8,11.34197121,NA,NA,NA
2020-01-01,"MIZ617","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",60,65,0,7,5.39322073,NA,NA,NA
2020-01-01,"MIZ618","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","female","P",74.5,70,0,4,19.29096759,NA,NA,NA
2020-01-01,"MIZ620","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",67,71,2,8,2.928022981,NA,NA,NA
2020-01-01,"MIZ605","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","female","NL",61,69,1,2,6.988567254,NA,NA,NA
2020-01-01,"MIZ624","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",80,76,5,16,7.526987084,NA,NA,NA
2020-01-01,"MIZ610","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",66,69.7,4,7,4.036169476,NA,NA,NA
2020-01-01,"MIZ604","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",76,72.4,0,23,9.622467167,NA,NA,NA
2020-01-01,"MIZ628","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",77,74.5,0,7,7.095891501,NA,NA,NA
2020-01-01,"MIZ614","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",70,79.5,0,5,-8.627949674,NA,NA,NA
2020-01-01,"MIZ603","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,71.8,0,13,9.615029636,NA,NA,NA
2020-01-01,"MIZ615","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","female","P",60,68,0,13,7.177103449,NA,NA,NA
2020-01-01,"MIZ608","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,76,0,3,2.526987084,NA,NA,NA
2020-01-01,"MIZ600","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",50,71,3,2,-14.07197702,NA,NA,NA
2020-01-01,"MIZ621","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",70,70,0,10,7.552477288,NA,NA,NA
2020-01-01,"MIZ626","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,72.4,1,13,8.622467167,NA,NA,NA
2020-01-01,"MIZ599","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",69,71.2,0,6,4.600892608,NA,NA,NA
2020-01-01,"MIZ623","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",60,68,0,13,0.745236203,NA,NA,NA
2020-01-01,"MIZ606","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,71,1,9,10.92802298,NA,NA,NA
2020-01-01,"MIZ625","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,69,0,8,14.15823205,NA,NA,NA
2020-01-01,"MIZ622","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,74.5,0,5,5.095891501,NA,NA,NA
2020-01-01,"MIZ616","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",75,66,0,5,18.86278389,NA,NA,NA
2020-01-01,"MIZ612","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","female","L",94,80,2,9,NA,NA,NA,NA
2020-01-01,"MIZ607","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",76,74.5,0,3,6.095891501,NA,NA,NA
2020-01-01,"MIZ619","Maromizaha_Rmad",2020-01-31,"Rousettus madagascariensis","male","A",85,79,0,3,7.265061457,NA,NA,NA
2020-03-01,"MIZ631","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",58,73,0,3,-9.376784242,NA,NA,NA
2020-03-01,"MIZ640","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",NA,70,NA,8,NA,NA,NA,NA
2020-03-01,"MIZ630","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",95,70,0,19,32.55247729,NA,NA,NA
2020-03-01,"MIZ635","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","female","NL",70,70,0,5,14.79096759,NA,NA,NA
2020-03-01,"MIZ641","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",75,70,0,13,12.55247729,NA,NA,NA
2020-03-01,"MIZ638","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",70,63,0,10,18.39714632,NA,NA,NA
2020-03-01,"MIZ634","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",70,72.2,2,4,3.954065058,NA,NA,NA
2020-03-01,"MIZ639","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",65,74,1,10,-4.05703921,NA,NA,NA
2020-03-01,"MIZ629","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",50,70,0,6,-12.44752271,NA,NA,NA
2020-03-01,"MIZ633","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","female","NL",55,71,1,5,-1.41563369,NA,NA,NA
2020-03-01,"MIZ636","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",70,79,4,33,-7.734938543,NA,NA,NA
2020-03-01,"MIZ632","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",95,74,1,10,25.94296079,NA,NA,NA
2020-03-01,"MIZ642","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","male","A",65,66,0,25,8.862783894,NA,NA,NA
2020-03-01,"MIZ649","Maromizaha_Rmad",2020-03-10,"Rousettus madagascariensis","male","A",60,68.6,1,6,-0.204713323,NA,NA,NA
2020-03-01,"MIZ637","Maromizaha_Rmad",2020-03-09,"Rousettus madagascariensis","female","NL",70,74,4,8,9.911152105,NA,NA,NA
2020-03-01,"MIZ650","Maromizaha_Rmad",2020-03-10,"Rousettus madagascariensis","female","NL",60,69,0,6,5.988567254,NA,NA,NA
2020-03-01,"MIZ648","Maromizaha_Rmad",2020-03-10,"Rousettus madagascariensis","female","NL",NA,67,1,17,NA,NA,NA,NA
2020-03-01,"MIZ644","Maromizaha_Rmad",2020-03-10,"Rousettus madagascariensis","female","NL",94,70.5,6,6,38.18878834,NA,NA,NA
2020-03-01,"MIZ647","Maromizaha_Rmad",2020-03-10,"Rousettus madagascariensis","male","A",95,71.5,0,8,30.10879922,NA,NA,NA
