"","date","NDVI","humidity_day","sites","precipitation","temperature","Humidity nigth"
"296","2014-10-01",0.728,55.32325,"AngavoBe",0.118770294,19.08798,86.6875
"297","2014-10-01",0.5473,55.32325,"AngavoKely",0.072563462,18.07922,86.6875
"298","2014-10-01",0.4778,53.43808,"Ankarana_Canyon",0.020874344,26.65032,89.75
"299","2014-10-01",0.4199,53.43808,"Ankarana_Cathedral",0.020874344,26.65032,89.75
"300","2014-10-01",0.417,53.43808,"Ankarana_Chauves_Souris",0.020874344,25.06896,89.75
"301","2014-10-01",0.7088,55.32325,"Lakato",0.104638323,19.08798,86.6875
"302","2014-10-01",0.3572,27.54245,"Mahabo",0.002649438,25.06314,74.75
"303","2014-10-01",0.5524,50.91554,"Mahialambo",0.199090481,19.82757,85.4375
"304","2014-10-01",0.8432,76.29505,"Makira",0.09661819,19.59051,83.9375
"305","2014-10-01",0.5401,50.91554,"Mangarivotra",0.161585167,19.03924,85.4375
"306","2014-10-01",0.7721,55.32325,"Maromizaha",0.106029935,21.60806,86.6875
"307","2014-10-01",0.5218,50.91554,"Marotsipohy",0.161585167,19.03924,85.4375
"308","2014-10-01",0.5986,55.32325,"Marovitsika",0.097029209,19.08798,86.6875
"309","2014-11-01",0.4991,59.35158,"Ambakoana",0.37901923,19.57577,85.875
"310","2014-11-01",0.7091,59.35158,"AngavoBe",0.29490268,19.61529,85.875
"311","2014-11-01",0.5563,59.35158,"AngavoKely",0.28752068,18.56634,85.875
"312","2014-11-01",0.6226,56.62664,"Ankarana_Canyon",0.10810912,27.1817,91.1875
"313","2014-11-01",0.5226,56.62664,"Ankarana_Cathedral",0.10810912,27.1817,91.1875
"314","2014-11-01",0.5468,56.62664,"Ankarana_Chauves_Souris",0.10810912,25.93749,91.1875
"315","2014-11-01",0.7177,59.35158,"Lakato",0.28884029,19.61529,85.875
"316","2014-11-01",0.3444,27.92164,"Mahabo",0.01893679,27.26977,69.9375
"317","2014-11-01",0.57,54.35284,"Mahialambo",0.27018028,20.32119,85.6875
"318","2014-11-01",0.8275,75.70103,"Makira",0.0752057,20.42983,84.1875
"319","2014-11-01",0.5473,54.35284,"Mangarivotra",0.27582371,19.57577,85.6875
"320","2014-11-01",0.79,59.35158,"Maromizaha",0.35950032,22.40386,85.875
"321","2014-11-01",0.5475,54.35284,"Marotsipohy",0.27582371,19.57577,85.6875
"322","2014-11-01",0.6046,59.35158,"Marovitsika",0.29442981,19.61529,85.875
"323","2014-12-01",0.5525,63.56993,"Ambakoana",0.6811259,20.91009,86.9375
"324","2014-12-01",0.75,63.56993,"AngavoBe",0.5783809,20.93499,86.9375
"325","2014-12-01",0.639,63.56993,"AngavoKely",0.5001415,19.37509,86.9375
"326","2014-12-01",0.7437,60.95015,"Ankarana_Canyon",0.233566,27.51095,91.1875
"327","2014-12-01",0.656,60.95015,"Ankarana_Cathedral",0.233566,27.51095,91.1875
"328","2014-12-01",0.6609,60.95015,"Ankarana_Chauves_Souris",0.233566,27.23596,91.1875
"329","2014-12-01",0.7353,63.56993,"Lakato",0.4950154,20.93499,86.9375
"330","2014-12-01",0.3353,37.33415,"Mahabo",0.1082178,27.63626,75.8125
"331","2014-12-01",0.6096,61.17046,"Mahialambo",0.6128569,21.57491,88.1875
"332","2014-12-01",0.8269,76.88872,"Makira",0.4384778,21.95877,86.0625
"333","2014-12-01",0.5868,61.17046,"Mangarivotra",0.6253694,20.91009,88.1875
"334","2014-12-01",0.802,63.56993,"Maromizaha",0.6130692,23.79089,86.9375
"335","2014-12-01",0.6323,61.17046,"Marotsipohy",0.6253694,20.91009,88.1875
"336","2014-12-01",0.6699,63.56993,"Marovitsika",0.6621363,20.93499,86.9375
"337","2015-01-01",0.5873,71.51763,"Ambakoana",0.490113,20.50036,91.375
"338","2015-01-01",0.7532,71.51763,"AngavoBe",0.394323,20.63162,91.375
"339","2015-01-01",0.6645,71.51763,"AngavoKely",0.3923839,18.56271,91.375
"340","2015-01-01",0.7618,69.88064,"Ankarana_Canyon",0.4338602,26.5068,92.1875
"341","2015-01-01",0.6996,69.88064,"Ankarana_Cathedral",0.4338602,26.5068,92.1875
"342","2015-01-01",0.649,69.88064,"Ankarana_Chauves_Souris",0.4338602,25.4942,92.1875
"343","2015-01-01",0.7804,71.51763,"Lakato",0.5925195,20.63162,91.375
"344","2015-01-01",0.5973,55.78672,"Mahabo",0.6417877,26.60616,85.9375
"345","2015-01-01",0.6452,69.25182,"Mahialambo",0.4007913,21.01211,92.9375
"346","2015-01-01",0.8217,79.3839,"Makira",0.4512527,21.28488,86.1875
"347","2015-01-01",0.5871,69.25182,"Mangarivotra",0.4383972,20.50036,92.9375
"348","2015-01-01",0.783,71.51763,"Maromizaha",0.544718,23.65038,91.375
"349","2015-01-01",0.655,69.25182,"Marotsipohy",0.4383972,20.50036,92.9375
"350","2015-01-01",0.6866,71.51763,"Marovitsika",0.4282969,20.63162,91.375
"351","2015-02-01",0.5852,74.01136,"Ambakoana",0.9425497,19.74868,89.3125
"352","2015-02-01",0.7526,74.01136,"AngavoBe",0.8122939,19.81451,89.3125
"353","2015-02-01",0.6869,74.01136,"AngavoKely",0.6701089,17.85256,89.3125
"354","2015-02-01",0.8064,69.66357,"Ankarana_Canyon",0.3099049,26.83999,91.0625
"355","2015-02-01",0.6384,69.66357,"Ankarana_Cathedral",0.3099049,26.83999,91.0625
"356","2015-02-01",0.7242,69.66357,"Ankarana_Chauves_Souris",0.3099049,25.86279,91.0625
"357","2015-02-01",0.7892,74.01136,"Lakato",0.8703299,19.81451,89.3125
"358","2015-02-01",0.6829,60.46157,"Mahabo",0.7890673,26.08871,88.9375
"359","2015-02-01",0.643,70.94695,"Mahialambo",0.6919219,20.27139,89.9375
"360","2015-02-01",0.8359,80.06713,"Makira",0.5811594,21.29666,86.5
"361","2015-02-01",0.6505,70.94695,"Mangarivotra",0.8699832,19.74868,89.9375
"362","2015-02-01",0.8174,74.01136,"Maromizaha",0.8888165,22.89733,89.3125
"363","2015-02-01",0.7139,70.94695,"Marotsipohy",0.8699832,19.74868,89.9375
"364","2015-02-01",0.7332,74.01136,"Marovitsika",0.7905269,19.81451,89.3125
"365","2015-03-01",0.5845,66.65353,"Ambakoana",0.3862393,19.33706,90.75
"366","2015-03-01",0.7956,66.65353,"AngavoBe",0.2214978,19.35098,90.75
"367","2015-03-01",0.6928,66.65353,"AngavoKely",0.1725292,17.72357,90.75
"368","2015-03-01",0.7766,67.66401,"Ankarana_Canyon",0.1588617,27.09295,89.9375
"369","2015-03-01",0.6982,67.66401,"Ankarana_Cathedral",0.1588617,27.09295,89.9375
"370","2015-03-01",0.721,67.66401,"Ankarana_Chauves_Souris",0.1588617,25.53256,89.9375
"371","2015-03-01",0.8261,66.65353,"Lakato",0.4998223,19.35098,90.75
"372","2015-03-01",0.7193,48.39741,"Mahabo",0.3398288,26.32208,80.4375
"373","2015-03-01",0.7006,65.09634,"Mahialambo",0.3885476,19.95394,89.3125
"374","2015-03-01",0.8223,78.83494,"Makira",0.471207,20.6961,86.375
"375","2015-03-01",0.6307,65.09634,"Mangarivotra",0.3751763,19.33706,89.3125
"376","2015-03-01",0.8126,66.65353,"Maromizaha",0.4942818,22.60504,90.75
"377","2015-03-01",0.683,65.09634,"Marotsipohy",0.3751763,19.33706,89.3125
"378","2015-03-01",0.7336,66.65353,"Marovitsika",0.2266453,19.35098,90.75
"379","2015-04-01",0.5937,62.72903,"Ambakoana",0.05565716,18.97308,90.5
"380","2015-04-01",0.792,62.72903,"AngavoBe",0.01679932,18.98001,90.5
"381","2015-04-01",0.6748,62.72903,"AngavoKely",0.02914745,17.73821,90.5
"382","2015-04-01",0.7306,61.01756,"Ankarana_Canyon",0.05858838,27.47524,90.625
"383","2015-04-01",0.689,61.01756,"Ankarana_Cathedral",0.05858838,27.47524,90.625
"384","2015-04-01",0.7136,61.01756,"Ankarana_Chauves_Souris",0.05858838,26.09701,90.625
"385","2015-04-01",0.8059,62.72903,"Lakato",0.03034268,18.98001,90.5
"386","2015-04-01",0.6662,38.65141,"Mahabo",0,25.41155,77.875
"387","2015-04-01",0.6926,59.11642,"Mahialambo",0.03451153,19.63177,90.9375
"388","2015-04-01",0.8727,78.23255,"Makira",0.05564518,20.26278,85.6875
"389","2015-04-01",0.6254,59.11642,"Mangarivotra",0.04800322,18.97308,90.9375
"390","2015-04-01",0.8233,62.72903,"Maromizaha",0.02521718,22.08825,90.5
"391","2015-04-01",0.693,59.11642,"Marotsipohy",0.04800322,18.97308,90.9375
"392","2015-04-01",0.7188,62.72903,"Marovitsika",0.02151111,18.98001,90.5
"393","2015-05-01",0.5989,65.22397,"Ambakoana",0.0916770771,17.21273,88.9375
"394","2015-05-01",0.8028,65.22397,"AngavoBe",0.1322025508,17.29949,88.9375
"395","2015-05-01",0.6366,65.22397,"AngavoKely",0.0840012729,15.71865,88.9375
"396","2015-05-01",0.7027,60.19487,"Ankarana_Canyon",0.0309936572,27.28124,89.25
"397","2015-05-01",0.6456,60.19487,"Ankarana_Cathedral",0.0309936572,27.28124,89.25
"398","2015-05-01",0.6525,60.19487,"Ankarana_Chauves_Souris",0.0309936572,24.97137,89.25
"399","2015-05-01",0.7795,65.22397,"Lakato",0.0978591666,17.29949,88.9375
"400","2015-05-01",0.5817,36.37415,"Mahabo",0.0002477195,23.92452,72
"401","2015-05-01",0.667,60.6718,"Mahialambo",0.0481715649,17.81985,90.5
"402","2015-05-01",0.8856,77.17451,"Makira",0.0976422206,18.97665,83.5625
"403","2015-05-01",0.6172,60.6718,"Mangarivotra",0.0711247101,17.21273,90.5
"404","2015-05-01",0.8339,65.22397,"Maromizaha",0.1045313179,20.81726,88.9375
"405","2015-05-01",0.69,60.6718,"Marotsipohy",0.0711247101,17.21273,90.5
"406","2015-05-01",0.7291,65.22397,"Marovitsika",0.1283404827,17.29949,88.9375
"407","2015-06-01",0.5883,65.96722,"Ambakoana",0.0812632143,15.66418,88.4375
"408","2015-06-01",0.7844,65.96722,"AngavoBe",0.0179646816,15.62713,88.4375
"409","2015-06-01",0.6066,65.96722,"AngavoKely",0.001843625,13.84463,88.4375
"410","2015-06-01",0.6317,57.07592,"Ankarana_Canyon",0.0280459132,25.98101,89.3125
"411","2015-06-01",0.5796,57.07592,"Ankarana_Cathedral",0.0280459132,25.98101,89.3125
"412","2015-06-01",0.5845,57.07592,"Ankarana_Chauves_Souris",0.0280459132,23.90127,89.3125
"413","2015-06-01",0.798,65.96722,"Lakato",0.0581659526,15.62713,88.4375
"414","2015-06-01",0.5493,36.25031,"Mahabo",0.0003932714,23.04458,73.3125
"415","2015-06-01",0.6642,62.94748,"Mahialambo",0.0717609897,16.36776,89.1875
"416","2015-06-01",0.8835,75.99555,"Makira",0.0754924938,17.75982,79.8125
"417","2015-06-01",0.6082,62.94748,"Mangarivotra",0.0823582113,15.66418,89.1875
"418","2015-06-01",0.8292,65.96722,"Maromizaha",0.0946922153,19.21868,88.4375
"419","2015-06-01",0.6832,62.94748,"Marotsipohy",0.0823582113,15.66418,89.1875
"420","2015-06-01",0.688,65.96722,"Marovitsika",0.0299131982,15.62713,88.4375
"421","2015-07-01",0.5354,65.37306,"Ambakoana",0.033640049,14.20175,91.125
"422","2015-07-01",0.7795,65.37306,"AngavoBe",0.002080242,14.31616,91.125
"423","2015-07-01",0.6087,65.37306,"AngavoKely",0,12.57656,91.125
"424","2015-07-01",0.5861,60.69281,"Ankarana_Canyon",0.021017535,24.69363,91.5
"425","2015-07-01",0.5265,60.69281,"Ankarana_Cathedral",0.021017535,24.69363,91.5
"426","2015-07-01",0.525,60.69281,"Ankarana_Chauves_Souris",0.021017535,22.3319,91.5
"427","2015-07-01",0.7836,65.37306,"Lakato",0.032509971,14.31616,91.125
"428","2015-07-01",0.5022,32.98212,"Mahabo",0,22.43411,69
"429","2015-07-01",0.6581,63.02946,"Mahialambo",0.020547226,14.9284,92
"430","2015-07-01",0.8658,76.60738,"Makira",0.084642515,16.43981,78.4375
"431","2015-07-01",0.6051,63.02946,"Mangarivotra",0.048326783,14.20175,92
"432","2015-07-01",0.8187,65.37306,"Maromizaha",0.035111368,18.19125,91.125
"433","2015-07-01",0.6691,63.02946,"Marotsipohy",0.048326783,14.20175,92
"434","2015-07-01",0.6807,65.37306,"Marovitsika",0.005756723,14.31616,91.125
"435","2015-08-01",0.5266,60.99165,"Ambakoana",0.158086777,14.27218,89.6875
"436","2015-08-01",0.7368,60.99165,"AngavoBe",0.054432925,14.38638,89.6875
"437","2015-08-01",0.5485,60.99165,"AngavoKely",0.04299783,12.73821,89.6875
"438","2015-08-01",0.534,53.04669,"Ankarana_Canyon",0.024413731,24.70626,89.625
"439","2015-08-01",0.4803,53.04669,"Ankarana_Cathedral",0.024413731,24.70626,89.625
"440","2015-08-01",0.4888,53.04669,"Ankarana_Chauves_Souris",0.024413731,22.36108,89.625
"441","2015-08-01",0.7731,60.99165,"Lakato",0.10938932,14.38638,89.6875
"442","2015-08-01",0.4593,29.7433,"Mahabo",0.002932959,22.85494,73.625
"443","2015-08-01",0.6089,59.56833,"Mahialambo",0.160470411,14.92755,89.9375
"444","2015-08-01",0.8544,74.58975,"Makira",0.185375527,16.16918,78.8125
"445","2015-08-01",0.5536,59.56833,"Mangarivotra",0.168293461,14.27218,89.9375
"446","2015-08-01",0.8187,60.99165,"Maromizaha",0.116311461,18.1014,89.6875
"447","2015-08-01",0.6143,59.56833,"Marotsipohy",0.168293461,14.27218,89.9375
"448","2015-08-01",0.6254,60.99165,"Marovitsika",0.061573982,14.38638,89.6875
"449","2015-09-01",0.4928,60.20192,"Ambakoana",0.006444941,15.14459,89.125
"450","2015-09-01",0.7191,60.20192,"AngavoBe",0.009653744,15.19863,89.125
"451","2015-09-01",0.51,60.20192,"AngavoKely",0.004774001,14.01367,89.125
"452","2015-09-01",0.5024,51.21384,"Ankarana_Canyon",0.013393156,25.35028,87.5625
"453","2015-09-01",0.4417,51.21384,"Ankarana_Cathedral",0.013393156,25.35028,87.5625
"454","2015-09-01",0.4537,51.21384,"Ankarana_Chauves_Souris",0.013393156,23.14376,87.5625
"455","2015-09-01",0.7422,60.20192,"Lakato",0.006028607,15.19863,89.125
"456","2015-09-01",0.4308,28.93082,"Mahabo",0,25.10208,68.9375
"457","2015-09-01",0.5989,49.31006,"Mahialambo",0.013946404,16.00509,86.5
"458","2015-09-01",0.853,74.33511,"Makira",0.065501072,16.83465,80.75
"459","2015-09-01",0.5407,49.31006,"Mangarivotra",0.004306329,15.14459,86.5
"460","2015-09-01",0.7967,60.20192,"Maromizaha",0.001703475,18.73345,89.125
"461","2015-09-01",0.5638,49.31006,"Marotsipohy",0.004306329,15.14459,86.5
"462","2015-09-01",0.5893,60.20192,"Marovitsika",0.015979497,15.19863,89.125
"463","2015-10-01",0.4693,54.49764,"Ambakoana",0.05437417,17.21597,86.8125
"464","2015-10-01",0.679,54.49764,"AngavoBe",0.03199867,17.31332,86.8125
"465","2015-10-01",0.4808,54.49764,"AngavoKely",0.03143285,16.28521,86.8125
"466","2015-10-01",0.5034,54.26324,"Ankarana_Canyon",0.01274304,26.64926,92.4375
"467","2015-10-01",0.4469,54.26324,"Ankarana_Cathedral",0.01274304,26.64926,92.4375
"468","2015-10-01",0.5264,54.26324,"Ankarana_Chauves_Souris",0.01274304,24.6809,92.4375
"469","2015-10-01",0.7045,54.49764,"Lakato",0.02070583,17.31332,86.8125
"470","2015-10-01",0.4112,27.20856,"Mahabo",0.01376682,26.70098,71.1875
"471","2015-10-01",0.5296,50.43596,"Mahialambo",0.04774486,18.11575,87.75
"472","2015-10-01",0.8795,78.47365,"Makira",0.08831464,18.55972,84.6875
"473","2015-10-01",0.479,50.43596,"Mangarivotra",0.03628353,17.21597,87.75
"474","2015-10-01",0.7742,54.49764,"Maromizaha",0.02252599,20.47201,86.8125
"475","2015-10-01",0.504,50.43596,"Marotsipohy",0.03628353,17.21597,87.75
"476","2015-10-01",0.5435,54.49764,"Marovitsika",0.03809648,17.31332,86.8125
"477","2015-11-01",0.5055,55.58261,"Ambakoana",0.22938016,18.71719,87.4375
"478","2015-11-01",0.7101,55.58261,"AngavoBe",0.13328488,18.84429,87.4375
"479","2015-11-01",0.5474,55.58261,"AngavoKely",0.13377734,18.11032,87.4375
"480","2015-11-01",0.5879,56.13502,"Ankarana_Canyon",0.17466748,27.30029,91.375
"481","2015-11-01",0.4914,56.13502,"Ankarana_Cathedral",0.17466748,27.30029,91.375
"482","2015-11-01",0.5383,56.13502,"Ankarana_Chauves_Souris",0.17466748,25.43612,91.375
"483","2015-11-01",0.7025,55.58261,"Lakato",0.20697731,18.84429,87.4375
"484","2015-11-01",0.4377,33.20491,"Mahabo",0.02922552,27.19857,71.75
"485","2015-11-01",0.5713,53.11412,"Mahialambo",0.16757213,19.64694,86.625
"486","2015-11-01",0.8369,76.93341,"Makira",0.14294395,19.68426,83
"487","2015-11-01",0.5388,53.11412,"Mangarivotra",0.19274688,18.71719,86.625
"488","2015-11-01",0.7919,55.58261,"Maromizaha",0.1728155,21.62741,87.4375
"489","2015-11-01",0.543,53.11412,"Marotsipohy",0.19274688,18.71719,86.625
"490","2015-11-01",0.5924,55.58261,"Marovitsika",0.15222763,18.84429,87.4375
"491","2015-12-01",0.5048,65.20477,"Ambakoana",0.4669358,20.91216,89.1875
"492","2015-12-01",0.7375,65.20477,"AngavoBe",0.397466,20.86096,89.1875
"493","2015-12-01",0.6314,65.20477,"AngavoKely",0.3198633,19.50561,89.1875
"494","2015-12-01",0.7062,66.5498,"Ankarana_Canyon",0.4758134,27.59625,90.4375
"495","2015-12-01",0.6319,66.5498,"Ankarana_Cathedral",0.4758134,27.59625,90.4375
"496","2015-12-01",0.6258,66.5498,"Ankarana_Chauves_Souris",0.4758134,26.85867,90.4375
"497","2015-12-01",0.7111,65.20477,"Lakato",0.341814,20.86096,89.1875
"498","2015-12-01",0.4851,46.01588,"Mahabo",0.1289097,27.75057,80.25
"499","2015-12-01",0.5783,61.82904,"Mahialambo",0.4741683,21.7106,91.5625
"500","2015-12-01",0.8398,79.88853,"Makira",0.3167586,21.63958,87
"501","2015-12-01",0.5455,61.82904,"Mangarivotra",0.5454673,20.91216,91.5625
"502","2015-12-01",0.7692,65.20477,"Maromizaha",0.3121366,23.66729,89.1875
"503","2015-12-01",0.5377,61.82904,"Marotsipohy",0.5454673,20.91216,91.5625
"504","2015-12-01",0.6058,65.20477,"Marovitsika",0.3821964,20.86096,89.1875
"505","2016-01-01",0.5588,67.5938,"Ambakoana",0.3497028,20.10537,89.3125
"506","2016-01-01",0.7713,67.5938,"AngavoBe",0.3245898,20.02889,89.3125
"507","2016-01-01",0.6603,67.5938,"AngavoKely",0.3419614,18.52728,89.3125
"508","2016-01-01",0.7515,72.43008,"Ankarana_Canyon",0.5112626,26.99771,92.25
"509","2016-01-01",0.6792,72.43008,"Ankarana_Cathedral",0.5112626,26.99771,92.25
"510","2016-01-01",0.6679,72.43008,"Ankarana_Chauves_Souris",0.5112626,25.90139,92.25
"511","2016-01-01",0.7882,67.5938,"Lakato",0.3380556,20.02889,89.3125
"512","2016-01-01",0.6387,40.3083,"Mahabo",0.1821619,28.12274,80.9375
"513","2016-01-01",0.6155,67.1497,"Mahialambo",0.3757715,20.90335,89.1875
"514","2016-01-01",0.8541,81.05378,"Makira",0.4946999,21.58077,87.3125
"515","2016-01-01",0.5684,67.1497,"Mangarivotra",0.3371875,20.10537,89.1875
"516","2016-01-01",0.8187,67.5938,"Maromizaha",0.3050882,23.08212,89.3125
"517","2016-01-01",0.573,67.1497,"Marotsipohy",0.3371875,20.10537,89.1875
"518","2016-01-01",0.6732,67.5938,"Marovitsika",0.3245924,20.02889,89.3125
"519","2016-02-01",0.5777,68.3544,"Ambakoana",0.4314733,20.61175,89.875
"520","2016-02-01",0.7637,68.3544,"AngavoBe",0.3478107,20.60711,89.875
"521","2016-02-01",0.6497,68.3544,"AngavoKely",0.3094848,18.80969,89.875
"522","2016-02-01",0.8322,74.61752,"Ankarana_Canyon",0.5451894,27.01177,92
"523","2016-02-01",0.7029,74.61752,"Ankarana_Cathedral",0.5451894,27.01177,92
"524","2016-02-01",0.7623,74.61752,"Ankarana_Chauves_Souris",0.5451894,25.94116,92
"525","2016-02-01",0.7423,68.3544,"Lakato",0.4682492,20.60711,89.875
"526","2016-02-01",0.611,49.33242,"Mahabo",0.2005588,27.87576,80.9375
"527","2016-02-01",0.6209,67.72348,"Mahialambo",0.4966021,21.21771,89.9375
"528","2016-02-01",0.8284,81.98682,"Makira",0.3334004,21.77596,86.625
"529","2016-02-01",0.5765,67.72348,"Mangarivotra",0.4413336,20.61175,89.9375
"530","2016-02-01",0.8287,68.3544,"Maromizaha",0.4581524,23.79452,89.875
"531","2016-02-01",0.6725,67.72348,"Marotsipohy",0.4413336,20.61175,89.9375
"532","2016-02-01",0.6851,68.3544,"Marovitsika",0.3898061,20.60711,89.875
"533","2016-03-01",0.629,71.77299,"Ambakoana",0.3689715,20.54406,90.1875
"534","2016-03-01",0.775,71.77299,"AngavoBe",0.2915807,20.48159,90.1875
"535","2016-03-01",0.6924,71.77299,"AngavoKely",0.2749672,19.01516,90.1875
"536","2016-03-01",0.7861,70.79254,"Ankarana_Canyon",0.2857231,27.66403,92.625
"537","2016-03-01",0.7014,70.79254,"Ankarana_Cathedral",0.2857231,27.66403,92.625
"538","2016-03-01",0.7362,70.79254,"Ankarana_Chauves_Souris",0.2857231,26.35473,92.625
"539","2016-03-01",0.8199,71.77299,"Lakato",0.4539855,20.48159,90.1875
"540","2016-03-01",0.6692,56.03928,"Mahabo",0.2222409,27.6112,85.25
"541","2016-03-01",0.6578,66.80549,"Mahialambo",0.4775908,21.25076,91.125
"542","2016-03-01",0.859,79.85738,"Makira",0.499761,21.84942,86.0625
"543","2016-03-01",0.6027,66.80549,"Mangarivotra",0.3541421,20.54406,91.125
"544","2016-03-01",0.8086,71.77299,"Maromizaha",0.3962216,23.69177,90.1875
"545","2016-03-01",0.71,66.80549,"Marotsipohy",0.3541421,20.54406,91.125
"546","2016-03-01",0.7302,71.77299,"Marovitsika",0.3006952,20.48159,90.1875
"547","2016-04-01",0.6303,66.18483,"Ambakoana",0.020403285,18.75387,89.4375
"548","2016-04-01",0.8071,66.18483,"AngavoBe",0.006714785,18.733,89.4375
"549","2016-04-01",0.7028,66.18483,"AngavoKely",0.010106821,17.39007,89.4375
"550","2016-04-01",0.7967,62.8586,"Ankarana_Canyon",0.053677168,27.38967,90.0625
"551","2016-04-01",0.7184,62.8586,"Ankarana_Cathedral",0.053677168,27.38967,90.0625
"552","2016-04-01",0.7429,62.8586,"Ankarana_Chauves_Souris",0.053677168,25.45843,90.0625
"553","2016-04-01",0.8158,66.18483,"Lakato",0.04398096,18.733,89.4375
"554","2016-04-01",0.6706,38.90434,"Mahabo",0.03316889,26.6137,74.5625
"555","2016-04-01",0.6204,59.83734,"Mahialambo",0,19.56378,88.125
"556","2016-04-01",0.8851,77.9911,"Makira",0.133452341,20.3468,86.125
"557","2016-04-01",0.6006,59.83734,"Mangarivotra",0.002960373,18.75387,88.125
"558","2016-04-01",0.8263,66.18483,"Maromizaha",0.050186388,22.1881,89.4375
"559","2016-04-01",0.7145,59.83734,"Marotsipohy",0.002960373,18.75387,88.125
"560","2016-04-01",0.7427,66.18483,"Marovitsika",0.006233018,18.733,89.4375
"561","2016-05-01",0.5906,67.95452,"Ambakoana",0.069214836,15.66876,86.125
"562","2016-05-01",0.8098,67.95452,"AngavoBe",0.013932219,15.6127,86.125
"563","2016-05-01",0.6817,67.95452,"AngavoKely",0.008417618,13.73733,86.125
"564","2016-05-01",0.7282,56.90629,"Ankarana_Canyon",0.001805839,25.65301,89.375
"565","2016-05-01",0.6577,56.90629,"Ankarana_Cathedral",0.001805839,25.65301,89.375
"566","2016-05-01",0.6629,56.90629,"Ankarana_Chauves_Souris",0.001805839,23.38763,89.375
"567","2016-05-01",0.8117,67.95452,"Lakato",0.051672392,15.6127,86.125
"568","2016-05-01",0.5699,35.60895,"Mahabo",0,23.72338,72.375
"569","2016-05-01",0.6317,64.24109,"Mahialambo",0.050963592,16.43246,88.5
"570","2016-05-01",0.8261,74.45158,"Makira",0.024980463,17.71002,78.875
"571","2016-05-01",0.5954,64.24109,"Mangarivotra",0.051182847,15.66876,88.5
"572","2016-05-01",0.8415,67.95452,"Maromizaha",0.040140733,19.68743,86.125
"573","2016-05-01",0.6709,64.24109,"Marotsipohy",0.051182847,15.66876,88.5
"574","2016-05-01",0.7239,67.95452,"Marovitsika",0.018295288,15.6127,86.125
"575","2016-06-01",0.6265,71.67437,"Ambakoana",0.21792312,14.24652,87.4375
"576","2016-06-01",0.8026,71.67437,"AngavoBe",0.07998127,14.27676,87.4375
"577","2016-06-01",0.6804,71.67437,"AngavoKely",0.05855187,12.26983,87.4375
"578","2016-06-01",0.6565,58.94656,"Ankarana_Canyon",0.02640162,24.52011,86.5
"579","2016-06-01",0.5931,58.94656,"Ankarana_Cathedral",0.02640162,24.52011,86.5
"580","2016-06-01",0.6043,58.94656,"Ankarana_Chauves_Souris",0.02640162,22.10446,86.5
"581","2016-06-01",0.8026,71.67437,"Lakato",0.12193377,14.27676,87.4375
"582","2016-06-01",0.4939,36.37306,"Mahabo",0.01186978,23.09707,66.3125
"583","2016-06-01",0.6649,70.79205,"Mahialambo",0.19111317,15.02978,89.75
"584","2016-06-01",0.8364,76.97383,"Makira",0.15280032,16.5787,77.9375
"585","2016-06-01",0.6221,70.79205,"Mangarivotra",0.20869762,14.24652,89.75
"586","2016-06-01",0.8308,71.67437,"Maromizaha",0.12060957,18.37371,87.4375
"587","2016-06-01",0.6896,70.79205,"Marotsipohy",0.20869762,14.24652,89.75
"588","2016-06-01",0.7259,71.67437,"Marovitsika",0.07570734,14.27676,87.4375
